Date,Open,High,Low,Close,Volume,Adj Close
2017-02-03,52.619999,52.810001,52.25,52.360001,8781500,52.360001
2017-02-02,53.00,53.009998,52.48,52.799999,7832000,52.799999
2017-02-01,52.98,53.259998,52.610001,53.02,8805800,53.02
2017-01-31,51.68,52.900002,51.630001,52.900002,12247600,52.900002
2017-01-30,52.779999,53.220001,52.41,53.080002,9742800,53.080002
2017-01-27,53.68,54.080002,53.029999,53.189999,7275300,53.189999
2017-01-26,54.110001,54.119999,53.360001,53.650002,6199100,53.650002
2017-01-25,53.73,54.119999,53.689999,53.860001,6591600,53.860001
2017-01-24,53.02,53.57,52.990002,53.450001,6255100,53.450001
2017-01-23,53.02,53.259998,52.720001,53.240002,6665500,53.240002
2017-01-20,53.220001,53.349998,52.900002,53.200001,7697000,53.200001
2017-01-19,53.84,53.939999,52.889999,52.93,8239700,52.93
2017-01-18,53.860001,53.889999,52.860001,53.27,6717400,53.27
2017-01-17,53.400002,53.950001,53.009998,53.650002,9885000,53.650002
2017-01-13,52.59,52.93,52.23,52.919998,6657000,52.919998
2017-01-12,52.509998,52.689999,52.16,52.400002,7254100,52.400002
2017-01-11,53.119999,53.290001,52.669998,52.689999,8096300,52.689999
2017-01-10,53.549999,53.73,53.110001,53.110001,7992600,53.110001
2017-01-09,53.959999,53.990002,53.220001,53.380001,8724800,53.380001
2017-01-06,53.09,54.09,52.98,53.91,12411900,53.91
2017-01-05,52.919998,53.099998,52.439999,53.060001,8631200,53.060001
2017-01-04,52.23,53.349998,52.09,53.07,13542000,53.07
2017-01-03,51.990002,52.50,51.77,51.98,13228600,51.98
2016-12-30,51.099998,51.330002,50.700001,50.830002,7345200,50.830002
2016-12-29,51.00,51.240002,50.880001,51.060001,4659600,51.060001
2016-12-28,51.310001,51.50,50.869999,51.02,6255600,51.02
2016-12-27,51.799999,52.25,51.200001,51.290001,8089700,51.290001
2016-12-23,51.990002,52.349998,51.669998,51.91,9335800,51.91
2016-12-22,52.799999,53.00,52.029999,52.139999,11791500,52.139999
2016-12-21,52.900002,53.349998,51.549999,52.299999,23192700,52.299999
2016-12-20,51.060001,51.990002,50.75,51.790001,12709800,51.790001
2016-12-19,50.91,51.360001,50.48,50.849998,9312400,50.849998
2016-12-16,51.599998,51.639999,50.669998,50.919998,12847200,50.919998
2016-12-15,52.00,52.040001,51.09,51.290001,9544000,51.290001
2016-12-14,52.240002,52.34,51.59,51.790001,7865800,51.790001
2016-12-13,51.830002,53.220001,51.830002,52.299999,11321800,52.299999
2016-12-12,51.50,51.900002,50.939999,51.540001,11452800,51.540001
2016-12-09,51.759998,51.970001,51.50,51.720001,5860000,51.720001
2016-12-08,52.150002,52.470001,51.450001,51.549999,9242500,51.549999
2016-12-07,50.790001,52.25,50.599998,52.099998,10244200,52.099998
2016-12-06,50.830002,51.099998,50.259998,50.57,12411900,50.57
2016-12-05,50.799999,52.27,50.700001,51.849998,11995300,51.849998
2016-12-02,50.259998,50.68,50.110001,50.459999,6730200,50.459999
2016-12-01,50.110001,51.25,50.060001,50.650002,7610100,50.650002
2016-11-30,50.52,50.810001,50.07,50.07,8198400,49.889998
2016-11-29,51.200001,51.369999,50.57,50.630001,6065700,50.447986
2016-11-28,51.439999,51.439999,50.610001,51.009998,8602100,50.826618
2016-11-25,51.68,51.740002,51.349998,51.52,2736800,51.334786
2016-11-23,51.709999,51.849998,51.200001,51.34,4141600,51.155433
2016-11-22,51.470001,51.75,51.049999,51.709999,5228100,51.524102
2016-11-21,51.00,51.419998,50.950001,51.279999,5357200,51.095647
2016-11-18,51.389999,51.889999,50.959999,51.099998,7461600,50.916294
2016-11-17,50.939999,51.669998,50.720001,51.59,7671600,51.404534
2016-11-16,50.00,50.799999,49.950001,50.68,6760300,50.497806
2016-11-15,50.459999,50.639999,49.75,50.130001,9299800,49.949784
2016-11-14,51.18,51.189999,50.209999,50.209999,8063900,50.029494
2016-11-11,50.220001,50.849998,50.18,50.77,6283600,50.587483
2016-11-10,51.290001,51.369999,50.330002,50.389999,12316100,50.208848
2016-11-09,50.07,51.27,49.799999,51.119999,9058600,50.936223
2016-11-08,51.099998,51.490002,50.950001,51.080002,8107100,50.89637
2016-11-07,50.48,50.93,50.279999,50.91,8358700,50.726979
2016-11-04,49.799999,50.450001,49.759998,49.959999,9925200,49.780393
2016-11-03,49.98,50.00,49.310001,49.73,7678700,49.55122
2016-11-02,49.240002,50.27,49.009998,49.720001,10775900,49.541258
2016-11-01,50.50,50.509998,49.139999,49.619999,14100400,49.441615
2016-10-31,50.880001,51.150002,50.00,50.18,17931300,49.999603
2016-10-28,52.119999,52.50,51.790001,52.02,9096700,51.832989
2016-10-27,52.34,52.34,51.689999,51.889999,7939200,51.703455
2016-10-26,50.950001,52.27,50.900002,51.970001,12401100,51.783169
2016-10-25,50.970001,51.439999,50.709999,51.049999,14975300,50.866475
2016-10-24,52.16,52.290001,51.830002,51.869999,7578200,51.683527
2016-10-21,51.740002,51.869999,51.25,51.77,9161000,51.583888
2016-10-20,51.77,52.360001,51.689999,51.889999,6590500,51.703455
2016-10-19,51.34,51.84,51.139999,51.799999,6999000,51.613779
2016-10-18,51.299999,51.66,51.189999,51.220001,6805200,51.035866
2016-10-17,51.650002,51.75,50.959999,51.029999,7904000,50.846546
2016-10-14,52.380001,52.50,51.619999,51.619999,7133800,51.434425
2016-10-13,52.119999,52.32,51.50,52.029999,8425800,51.842951
2016-10-12,52.009998,52.709999,51.799999,52.439999,9301300,52.251477
2016-10-11,51.950001,52.25,51.52,51.82,9203500,51.633707
2016-10-10,52.130001,52.25,51.77,51.790001,5469300,51.603816
2016-10-07,52.419998,52.459999,51.68,51.790001,8407100,51.603816
2016-10-06,52.200001,52.330002,51.970001,52.029999,9391700,51.842951
2016-10-05,52.150002,52.639999,52.099998,52.119999,7244100,51.932628
2016-10-04,52.900002,53.060001,52.080002,52.139999,10737400,51.952556
2016-10-03,52.540001,53.00,52.419998,52.669998,7632500,52.48065
2016-09-30,52.57,53.060001,52.279999,52.650002,12940200,52.460725
2016-09-29,52.919998,53.580002,52.119999,52.16,16993900,51.972485
2016-09-28,54.599998,55.00,52.799999,53.25,33213000,53.058567
2016-09-27,54.25,55.540001,53.900002,55.34,17945200,55.141053
2016-09-26,54.799999,55.00,54.080002,54.400002,11629600,54.204434
2016-09-23,55.02,55.709999,54.91,55.150002,8921700,54.951738
2016-09-22,55.470001,55.98,55.240002,55.41,8052400,55.210801
2016-09-21,55.02,55.380001,54.610001,55.34,8041700,55.141053
2016-09-20,55.259998,55.439999,54.759998,54.869999,8563000,54.672742
2016-09-19,55.380001,55.470001,54.93,54.950001,7671300,54.752456
2016-09-16,55.240002,55.360001,55.049999,55.18,11715400,54.981629
2016-09-15,55.00,55.540001,54.810001,55.470001,6283900,55.270587
2016-09-14,55.16,55.560001,54.93,55.130001,7621200,54.931809
2016-09-13,55.860001,55.939999,55.119999,55.369999,7359400,55.170944
2016-09-12,55.00,56.119999,54.950001,56.009998,7470900,55.808643
2016-09-09,55.880001,56.00,55.27,55.330002,11310400,55.131091
2016-09-08,56.880001,57.27,56.110001,56.169998,12741900,55.968067
2016-09-07,57.48,57.779999,57.009998,57.720001,7536100,57.512498
2016-09-06,58.25,58.380001,57.209999,57.41,9771800,57.203611
2016-09-02,58.630001,59.18,57.990002,58.02,6933100,57.811419
2016-09-01,57.669998,58.549999,57.529999,58.540001,8225000,58.32955
2016-08-31,57.860001,58.279999,57.189999,57.639999,7723600,57.273361
2016-08-30,58.459999,58.759998,57.849998,58.00,6344600,57.631072
2016-08-29,59.200001,59.25,58.529999,58.630001,5831000,58.257066
2016-08-26,58.57,59.200001,58.299999,59.00,9994300,58.624711
2016-08-25,60.009998,60.150002,59.029999,59.240002,8713900,58.863186
2016-08-24,59.889999,60.330002,59.720001,60.220001,11379000,59.836952
2016-08-23,58.799999,59.799999,58.799999,59.619999,8222800,59.240766
2016-08-22,58.82,59.459999,58.650002,58.66,8266000,58.286874
2016-08-19,57.400002,59.139999,57.25,58.900002,15987100,58.525349
2016-08-18,56.990002,57.459999,56.900002,57.209999,6043600,56.846096
2016-08-17,56.869999,56.970001,56.540001,56.860001,7340500,56.498324
2016-08-16,56.799999,57.040001,56.419998,56.880001,4901800,56.518197
2016-08-15,56.650002,57.060001,56.619999,56.77,4836300,56.408896
2016-08-12,56.700001,56.759998,56.130001,56.450001,5393400,56.090932
2016-08-11,55.630001,56.889999,55.48,56.73,9539500,56.36915
2016-08-10,55.950001,56.18,55.07,55.130001,6881400,54.779329
2016-08-09,56.080002,56.240002,55.689999,55.77,8044400,55.415257
2016-08-08,56.130001,56.389999,55.68,55.98,6307000,55.62392
2016-08-05,55.32,56.060001,55.169998,55.849998,7512500,55.494746
2016-08-04,54.959999,55.57,54.650002,54.790001,8678100,54.441491
2016-08-03,54.549999,55.189999,54.279999,54.75,9687300,54.401745
2016-08-02,55.23,55.279999,54.779999,54.919998,7145600,54.570661
2016-08-01,55.73,55.869999,55.299999,55.41,6268400,55.057546
2016-07-29,55.27,55.66,55.209999,55.50,6353400,55.146974
2016-07-28,55.59,55.810001,54.98,55.450001,9574100,55.097293
