Date,Open,High,Low,Close,Volume,Adj Close
2016-03-04,61.419998,61.540001,60.380001,61.259998,7274300,61.259998
2016-03-03,62.049999,62.200001,60.919998,61.470001,7924400,61.470001
2016-03-02,62.52,62.889999,61.50,62.220001,8465800,62.060001
2016-03-01,61.970001,63.099998,61.75,62.919998,7438300,62.758198
2016-02-29,62.459999,62.68,61.580002,61.59,7720600,61.43162
2016-02-26,62.639999,63.490002,62.470001,62.599998,8896100,62.439021
2016-02-25,60.68,62.380001,60.630001,62.380001,8524300,62.219589
2016-02-24,59.740002,60.700001,59.200001,60.400002,10390800,60.244682
2016-02-23,60.259998,60.740002,59.889999,60.209999,7504600,60.055168
2016-02-22,59.310001,60.48,59.259998,60.169998,11523400,60.01527
2016-02-19,58.50,59.310001,57.630001,59.310001,10080100,59.157484
2016-02-18,58.169998,58.959999,57.98,58.599998,9658600,58.449307
2016-02-17,58.599998,58.599998,57.099998,58.169998,10332700,58.020413
2016-02-16,57.57,58.00,56.82,57.790001,8058000,57.641393
2016-02-12,57.369999,57.450001,55.50,56.419998,10229500,56.274913
2016-02-11,56.459999,56.91,55.389999,56.00,13090900,55.855995
2016-02-10,56.540001,58.18,55.93,57.41,13376800,57.262369
2016-02-09,54.50,56.619999,54.279999,55.68,10915700,55.536818
2016-02-08,56.099998,56.209999,53.639999,55.040001,21214500,54.898464
2016-02-05,59.759998,59.84,56.98,57.169998,14415900,57.022984
2016-02-04,62.02,62.16,59.990002,60.169998,10455700,60.01527
2016-02-03,62.880001,62.900002,61.299999,62.490002,7213500,62.329307
2016-02-02,63.02,63.50,62.310001,62.549999,9458500,62.38915
2016-02-01,61.75,63.470001,61.700001,63.16,8247800,62.997582
2016-01-29,61.200001,62.16,61.200001,62.009998,10475200,61.850538
2016-01-28,60.32,61.599998,59.98,61.200001,10207000,61.042624
2016-01-27,60.959999,61.099998,59.200001,59.580002,8593700,59.42679
2016-01-26,60.490002,61.369999,60.27,61.110001,8005200,60.952855
2016-01-25,61.09,61.299999,60.619999,60.700001,10383400,60.543909
2016-01-22,61.290001,61.470001,60.59,60.880001,8430100,60.723447
2016-01-21,59.080002,61.16,59.060001,60.560001,16121600,60.40427
2016-01-20,57.25,59.59,56.75,59.040001,16234200,58.888178
2016-01-19,58.189999,59.07,57.669998,58.32,9924300,58.170028
2016-01-15,56.93,58.139999,56.59,57.560001,12208300,57.411984
2016-01-14,59.00,59.349998,57.279999,58.509998,9989000,58.359539
2016-01-13,60.529999,60.529999,58.669998,58.779999,9944300,58.628845
2016-01-12,60.349998,60.82,59.57,59.939999,8292200,59.785862
2016-01-11,58.970001,60.040001,58.540001,59.549999,12825000,59.396865
2016-01-08,60.060001,60.790001,58.66,58.869999,11191300,58.718613
2016-01-07,60.389999,61.259998,59.779999,59.849998,10881300,59.696093
2016-01-06,61.299999,62.040001,61.150002,61.490002,6551600,61.331879
2016-01-05,61.720001,62.59,61.720001,62.380001,9220600,62.219589
2016-01-04,61.110001,61.91,60.860001,61.52,11626800,61.3618
2015-12-31,63.150002,63.169998,62.50,62.50,6454700,62.33928
2015-12-30,64.360001,64.400002,63.169998,63.25,5817900,63.087351
2015-12-29,64.309998,64.480003,64.019997,64.260002,6708600,64.094756
2015-12-28,63.209999,63.880001,62.799999,63.810001,8786800,63.645912
2015-12-24,64.550003,64.730003,62.150002,63.18,13890800,63.017531
2015-12-23,136.240005,136.389999,127.82,128.710007,57319400,64.189513
