Date,Open,High,Low,Close,Volume,Adj Close
2016-04-01,25301.699219,25354.939453,25119.349609,25269.640625,11400,25269.640625
2016-03-31,25364.75,25479.619141,25223.220703,25341.859375,11500,25341.859375
2016-03-30,25062.060547,25358.839844,25055.419922,25338.580078,10700,25338.580078
2016-03-29,24957.240234,25079.349609,24835.560547,24900.460938,11000,24900.460938
2016-03-28,25417.109375,25432.939453,24895.490234,24966.400391,10100,24966.400391
2016-03-23,25322.099609,25367.810547,25156.820312,25337.560547,9500,25337.560547
2016-03-22,25331.009766,25381.330078,25083.699219,25330.490234,12000,25330.490234
2016-03-21,25007.560547,25327.449219,24988.269531,25285.369141,12400,25285.369141
2016-03-18,24729.410156,24986.939453,24681.640625,24952.740234,14100,24952.740234
2016-03-17,24852.179688,24948.300781,24576.519531,24677.369141,14600,24677.369141
2016-03-16,24537.609375,24706.849609,24354.550781,24682.480469,11000,24682.480469
2016-03-15,24832.039062,24840.769531,24517.279297,24551.169922,12100,24551.169922
2016-03-14,24801.699219,24960.509766,24734.039062,24804.279297,30100,24804.279297
2016-03-11,24620.390625,24817.800781,24552.259766,24717.990234,14800,24717.990234
2016-03-10,24815.699219,24817.480469,24471.390625,24623.339844,14400,24623.339844
2016-03-09,24527.269531,24820.759766,24451.599609,24793.960938,11900,24793.960938
2016-03-08,24655.189453,24793.619141,24509.210938,24659.230469,26000,24659.230469
2016-03-04,24704.589844,24719.050781,24531.800781,24646.480469,17500,24646.480469
2016-03-03,24386.669922,24640.509766,24383.279297,24606.990234,19500,24606.990234
2016-03-02,24044.960938,24280.419922,24043.890625,24242.980469,22800,24242.980469
2016-03-01,23153.320312,23821.490234,23133.179688,23779.349609,15700,23779.349609
2016-02-29,23238.50,23343.220703,22494.609375,23002.00,58900,23002.00
2016-02-26,23141.080078,23227.910156,23021.939453,23154.300781,11500,23154.300781
2016-02-25,23105.160156,23142.960938,22948.099609,22976.00,15900,22976.00
2016-02-24,23332.939453,23338.890625,23057.449219,23088.929688,14000,23088.929688
2016-02-23,23850.410156,23851.509766,23361.939453,23410.179688,16700,23410.179688
2016-02-22,23783.470703,23855.039062,23674.859375,23788.789062,9500,23788.789062
2016-02-19,23640.320312,23774.480469,23508.359375,23709.150391,11600,23709.150391
2016-02-18,23536.470703,23735.349609,23448.210938,23649.220703,15700,23649.220703
2016-02-17,23237.230469,23434.910156,22920.839844,23381.869141,16600,23381.869141
2016-02-16,23688.609375,23692.080078,23164.539062,23191.970703,22200,23191.970703
2016-02-15,23223.429688,23622.640625,23197.669922,23554.119141,20400,23554.119141
2016-02-12,23060.390625,23161.150391,22600.390625,22986.119141,25100,22986.119141
2016-02-11,23758.460938,23758.460938,22909.119141,22951.830078,23200,22951.830078
2016-02-10,23938.320312,23938.320312,23636.720703,23758.900391,19400,23758.900391
2016-02-09,24076.849609,24111.189453,23919.470703,24020.980469,11500,24020.980469
2016-02-08,24637.410156,24698.949219,24196.839844,24287.419922,11700,24287.419922
2016-02-05,24360.359375,24672.900391,24345.789062,24616.970703,13400,24616.970703
2016-02-04,24386.449219,24514.009766,24224.740234,24338.429688,12200,24338.429688
2016-02-03,24393.589844,24409.259766,24187.539062,24223.320312,12200,24223.320312
2016-02-02,24868.210938,24928.75,24460.529297,24539.00,12700,24539.00
2016-02-01,24982.220703,25002.320312,24788.580078,24824.830078,10100,24824.830078
2016-01-29,24347.310547,24911.900391,24340.060547,24870.689453,12400,24870.689453
2016-01-28,24481.859375,24587.199219,24400.519531,24469.570312,8400,24469.570312
2016-01-27,24643.130859,24645.699219,24458.130859,24492.390625,8500,24492.390625
2016-01-25,24540.970703,24650.570312,24433.669922,24485.949219,8900,24485.949219
2016-01-22,24122.060547,24472.880859,24120.039062,24435.660156,10100,24435.660156
2016-01-21,24194.75,24351.830078,23862.00,23962.210938,13200,23962.210938
2016-01-20,24325.769531,24325.769531,23839.759766,24062.039062,12800,24062.039062
2016-01-19,24257.279297,24563.339844,24247.230469,24479.839844,9400,24479.839844
2016-01-18,24400.779297,24524.849609,24141.990234,24188.369141,13600,24188.369141
2016-01-15,24881.759766,24912.640625,24421.529297,24455.039062,12700,24455.039062
2016-01-14,24606.199219,25018.460938,24473.220703,24772.970703,14900,24772.970703
2016-01-13,24804.640625,24956.539062,24387.689453,24854.109375,14000,24854.109375
2016-01-12,24862.929688,24882.300781,24597.109375,24682.029297,10300,24682.029297
2016-01-11,24787.109375,24961.880859,24598.900391,24825.039062,10600,24825.039062
2016-01-08,24969.019531,25083.550781,24887.220703,24934.330078,15900,24934.330078
2016-01-07,25224.699219,25230.349609,24825.699219,24851.830078,11800,24851.830078
2016-01-06,25628.230469,25632.570312,25357.699219,25406.330078,13400,25406.330078
2016-01-05,25744.699219,25766.759766,25513.75,25580.339844,10300,25580.339844
2016-01-04,26116.519531,26116.519531,25596.570312,25623.349609,9100,25623.349609
2015-12-31,25980.859375,26147.630859,25941.910156,26117.539062,6200,26117.539062
2015-12-30,26123.869141,26130.199219,25939.25,25960.029297,6500,25960.029297
2015-12-29,26075.679688,26133.779297,25994.449219,26079.480469,6000,26079.480469
2015-12-28,25858.519531,26073.410156,25856.859375,26034.130859,6900,26034.130859
2015-12-24,25893.839844,25922.470703,25763.400391,25838.710938,4900,25838.710938
2015-12-23,25697.660156,25875.269531,25689.699219,25850.300781,6900,25850.300781
2015-12-22,25731.070312,25787.210938,25485.169922,25590.650391,8100,25590.650391
2015-12-21,25425.320312,25757.839844,25413.539062,25735.900391,8100,25735.900391
2015-12-18,25764.669922,25789.509766,25481.509766,25519.220703,10400,25519.220703
2015-12-17,25596.630859,25831.310547,25448.320312,25803.779297,22700,25803.779297
2015-12-16,25402.470703,25572.900391,25372.470703,25494.369141,10800,25494.369141
2015-12-15,25186.679688,25342.779297,25075.539062,25320.439453,9700,25320.439453
2015-12-14,24935.599609,25194.150391,24867.730469,25150.349609,11600,25150.349609
2015-12-11,25281.769531,25316.140625,24930.429688,25044.429688,14900,25044.429688
2015-12-10,25136.710938,25289.580078,25034.140625,25252.320312,10900,25252.320312
2015-12-09,25299.339844,25316.949219,25012.220703,25036.050781,11600,25036.050781
2015-12-08,25488.419922,25542.470703,25256.789062,25310.330078,12600,25310.330078
2015-12-07,25746.029297,25785.529297,25477.689453,25530.109375,8700,25530.109375
2015-12-04,25810.060547,25810.060547,25623.710938,25638.109375,10500,25638.109375
2015-12-03,26123.859375,26123.859375,25857.349609,25886.619141,9500,25886.619141
2015-12-02,26239.390625,26256.419922,26041.679688,26117.849609,10100,26117.849609
2015-12-01,26201.269531,26246.019531,26121.519531,26169.410156,11000,26169.410156
2015-11-30,26142.529297,26231.060547,26089.130859,26145.669922,8300,26145.669922
2015-11-27,26003.199219,26184.650391,25937.320312,26128.199219,10400,26128.199219
2015-11-26,25769.810547,26016.039062,25769.810547,25958.630859,8400,25958.630859
2015-11-24,25785.609375,25901.560547,25703.859375,25775.740234,7500,25775.740234
2015-11-23,25945.140625,25958.039062,25747.009766,25819.339844,10100,25819.339844
2015-11-20,25856.130859,26058.759766,25769.810547,25868.490234,10000,25868.490234
2015-11-19,25640.339844,25884.519531,25603.099609,25841.919922,9900,25841.919922
2015-11-18,25837.710938,25890.359375,25453.320312,25482.519531,16100,25482.519531
