Date,Open,High,Low,Close,Volume,Adj Close
2013-11-13,127.860001,128.660004,127.43,128.589996,2426300,120.854124
2013-11-12,128.149994,128.589996,127.550003,128.360001,2428600,120.637965
2013-11-11,127.540001,128.169998,127.25,127.949997,1751500,120.252627
2013-11-08,126.029999,128.020004,126.029999,127.989998,2234300,120.290221
2013-11-07,127.150002,127.879997,126.230003,126.410004,3188900,118.805278
2013-11-06,126.459999,127.32,126.230003,127.129997,1910300,119.481958
2013-11-05,125.75,126.459999,124.860001,126.120003,1757900,118.532723
2013-11-04,125.980003,126.489998,125.559998,126.32,1741500,118.720689
2013-11-01,126.760002,126.93,125.120003,125.900002,1676600,118.325957
2013-10-31,124.970001,126.379997,124.949997,125.849998,2327200,118.278962
2013-10-30,125.57,125.980003,124.760002,124.790001,2107700,117.282733
2013-10-29,125.080002,125.480003,124.620003,125.279999,1986700,117.743253
2013-10-28,124.129997,125.32,123.800003,124.919998,2358400,117.40491
2013-10-25,123.050003,124.459999,122.870003,124.419998,2054300,116.93499
2013-10-24,122.959999,124.959999,122.699997,123.489998,3851100,116.060938
2013-10-23,123.43,123.730003,122.50,123.199997,2337500,115.788383
2013-10-22,123.360001,124.32,123.279999,123.800003,2053500,116.352293
2013-10-21,122.790001,123.309998,122.68,123.25,1762200,115.835378
2013-10-18,122.870003,123.449997,122.400002,122.839996,2590500,115.45004
2013-10-17,120.739998,122.870003,120.709999,122.620003,2791700,115.243281
2013-10-16,120.860001,120.940002,120.139999,120.940002,2646400,113.664348
2013-10-15,121.279999,121.379997,119.790001,119.82,2720500,112.611724
2013-10-14,120.260002,121.699997,120.00,121.400002,1866800,114.096674
2013-10-11,119.160004,120.769997,118.389999,120.720001,2492700,113.457582
2013-10-10,118.599998,119.339996,118.32,119.339996,2688800,112.160597
2013-10-09,117.269997,117.959999,116.650002,117.57,2499200,110.497082
2013-10-08,118.720001,119.220001,117.099998,117.160004,2869000,110.111751
2013-10-07,118.559998,119.269997,118.279999,118.690002,1931200,111.549706
